Config,DataFile,Strategy,StrategyLabel,RunID,Seed,K,N2Raw,Users,Candidates,InitialCost,FinalCost,ImprovementPct,Iterations,InitialCoverage,FinalCoverage,InitialSolution,FinalSolution,FinalGapPct,JaccardToBest
20_130,data/input_data_20_130_8_new.xlsx,random,Random,26,68,20,20,130,40,6862.239677961554,0.0,100.0,4,0.8615384615384616,1.0,1 3 5 7 11 15 16 17 20 21 24 25 27 28 29 30 32 34 35 36,7 8 11 12 15 16 17 18 20 21 24 25 27 28 29 30 32 34 35 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,27,69,20,20,130,40,7349.1760994640645,0.0,100.0,4,0.8692307692307693,1.0,2 4 6 10 12 13 14 16 17 18 20 22 25 26 27 29 32 33 36 37,7 8 10 12 13 14 15 16 17 18 20 22 25 26 27 29 32 33 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,28,70,20,20,130,40,1018.6972785044787,0.0,100.0,4,0.9769230769230769,1.0,2 6 7 8 9 10 12 13 16 18 20 21 22 25 26 28 29 31 34 39,6 8 9 10 12 13 16 18 20 21 22 25 26 27 28 29 31 34 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,29,71,20,20,130,40,5090.730918707934,0.0,100.0,4,0.9,1.0,0 1 4 5 6 9 11 12 14 16 19 20 22 26 30 32 33 34 36 37,1 2 7 8 9 11 12 14 15 16 19 20 22 26 30 32 33 34 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,30,72,20,20,130,40,5934.253172232421,0.0,100.0,6,0.8923076923076924,1.0,0 2 4 7 8 11 12 14 19 20 21 22 23 26 30 34 35 36 38 39,1 2 8 11 12 14 15 16 19 20 21 22 23 26 30 34 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,31,73,20,20,130,40,2774.2144853434593,0.0,100.00000000000001,4,0.9384615384615385,1.0,0 3 4 6 7 8 11 12 13 14 16 17 19 22 24 29 30 31 32 34,1 2 6 7 8 11 12 13 14 16 17 19 22 24 29 30 31 32 34 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,32,74,20,20,130,40,4989.391632438736,0.0,100.0,7,0.9076923076923077,1.0,3 5 7 8 10 11 13 14 16 19 20 22 25 26 27 28 29 32 37 39,7 8 11 13 14 15 16 18 19 20 22 25 26 27 28 29 32 36 37 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,33,75,20,20,130,40,411.4826841508719,0.0,100.0,3,0.9923076923076923,1.0,2 6 8 10 11 15 19 21 22 24 25 27 28 29 30 32 34 35 37 39,8 10 11 15 18 19 21 22 24 25 27 28 29 30 32 34 35 36 37 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,34,76,20,20,130,40,3053.338036566912,0.0,100.0,6,0.9307692307692308,1.0,2 3 7 9 10 12 14 15 18 19 23 24 25 26 29 30 32 33 37 39,1 8 10 11 12 14 15 18 19 23 24 25 26 29 30 32 33 36 37 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,35,77,20,20,130,40,2112.944215655209,0.0,100.0,3,0.9538461538461539,1.0,0 4 5 6 7 8 12 15 16 17 18 20 21 25 30 31 36 37 38 39,5 6 7 8 10 12 15 16 17 18 20 21 25 27 30 31 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,36,78,20,20,130,40,2538.7809205450567,0.0,100.0,5,0.9461538461538461,1.0,0 2 5 6 7 9 11 12 13 15 16 17 19 22 23 25 27 29 31 39,6 7 8 9 11 12 13 15 16 17 18 19 22 23 25 27 29 31 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,37,79,20,20,130,40,8266.69558744523,0.0,100.0,11,0.8307692307692308,1.0,0 3 4 5 6 9 10 11 13 15 22 23 25 28 31 32 34 35 37 39,1 7 8 9 10 11 13 15 18 22 23 25 28 31 32 34 35 36 37 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,38,80,20,20,130,40,7584.703613522617,0.0,100.0,6,0.8384615384615385,1.0,1 5 7 12 16 17 19 23 24 25 26 27 28 31 34 35 36 37 38 39,6 8 16 17 18 19 20 23 24 25 26 27 28 31 34 35 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,39,81,20,20,130,40,2978.211473275982,0.0,100.0,4,0.9307692307692308,1.0,0 1 4 7 9 10 11 14 19 21 24 26 29 30 31 32 34 35 36 37,1 2 6 8 9 10 11 14 19 21 24 26 29 30 31 32 34 35 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,40,82,20,20,130,40,6130.418511081463,0.0,100.0,5,0.8846153846153846,1.0,2 3 4 6 9 10 11 13 15 16 17 18 26 27 29 31 32 34 36 39,6 7 8 9 10 11 12 13 15 16 17 18 26 27 29 31 32 34 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,41,83,20,20,130,40,1065.098477606257,0.0,100.0,3,0.9769230769230769,1.0,1 2 3 4 5 6 8 9 11 12 13 17 24 26 29 31 32 34 37 38,1 2 5 6 7 8 9 11 12 13 17 24 26 29 31 32 34 36 37 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,42,84,20,20,130,40,3426.2372371848087,0.0,100.0,4,0.9230769230769231,1.0,0 2 4 8 11 12 16 17 18 19 20 22 23 24 27 29 31 32 33 37,5 6 8 11 12 16 17 18 19 20 22 23 24 27 29 31 32 33 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,43,85,20,20,130,40,645.9197715014807,0.0,100.0,3,0.9846153846153847,1.0,6 7 12 14 17 18 19 20 21 22 23 24 27 29 30 31 32 34 35 39,6 8 12 17 18 19 20 21 22 23 24 27 29 30 31 32 34 35 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,44,86,20,20,130,40,4788.918264900406,0.0,100.0,3,0.9076923076923077,1.0,0 1 3 4 6 13 14 16 18 19 20 21 24 26 27 28 31 32 35 36,4 5 6 8 11 13 14 16 18 19 20 21 24 26 27 28 31 32 35 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,45,87,20,20,130,40,1505.381853540365,0.0,100.00000000000001,2,0.9692307692307692,1.0,0 2 6 7 8 9 12 15 16 17 19 20 21 22 23 24 26 34 36 38,2 6 7 8 9 12 15 16 17 19 20 21 22 23 24 26 27 34 36 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,46,88,20,20,130,40,5888.905054022653,0.0,100.0,14,0.8846153846153846,1.0,0 3 4 5 7 10 11 12 13 14 19 21 22 25 27 29 30 33 35 37,8 10 11 12 13 14 15 16 18 19 21 22 25 27 29 30 33 35 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,47,89,20,20,130,40,6718.113078783761,0.0,100.0,7,0.8692307692307693,1.0,2 4 5 6 8 9 10 14 16 18 19 21 22 26 28 31 33 35 38 39,0 1 6 7 8 11 14 16 18 19 21 22 26 28 31 33 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,48,90,20,20,130,40,300.99491767416316,0.0,100.0,1,0.9923076923076923,1.0,1 2 4 5 8 11 12 13 15 16 17 19 20 21 22 23 28 30 35 36,1 4 5 8 11 12 13 15 16 17 18 19 20 21 22 23 28 30 35 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,49,91,20,20,130,40,411.4826841508719,0.0,100.0,3,0.9923076923076923,1.0,2 5 6 7 8 10 11 12 15 19 23 25 26 27 28 29 32 34 37 38,6 7 8 10 11 12 15 18 19 23 25 26 27 28 29 32 34 36 37 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,density_topk,Density,0,42,20,20,130,40,8627.79591184773,0.0,100.0,14,0.8384615384615385,1.0,0 6 8 9 10 12 14 17 20 21 22 24 25 26 28 33 34 35 37 38,8 12 15 16 17 18 20 21 22 24 25 26 27 28 33 34 35 36 37 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,distance_sum,DistSum,0,42,20,20,130,40,15601.762205079802,0.0,100.0,24,0.7,1.0,0 5 6 9 10 12 14 17 19 22 24 25 26 28 33 34 35 37 38 39,7 8 11 15 16 18 19 22 24 25 26 27 28 33 34 35 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,greedy_marginal,Greedy,0,42,20,20,130,40,0.0,0.0,0.0,0,1.0,1.0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 21 36,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 21 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,density_diverse,Diverse,0,42,20,20,130,40,8627.79591184773,0.0,100.0,14,0.8384615384615385,1.0,0 6 8 9 10 12 14 17 20 21 22 24 25 26 28 33 34 35 37 38,8 12 15 16 17 18 20 21 22 24 25 26 27 28 33 34 35 36 37 38,0.0,1.0
